In_Apple_Serial_Nr	Item_Name	Item_Value	Item_Modifier
FHLZL4N1MLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4N1MLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4NFMLTN	Commodity_Cd 	Watch	Header
FHLZL4NFMLTN	Eng_Project_Cd 	N144B	Header
FHLZL4NFMLTN	Business Category	AC	Header
FHLZL4NFMLTN	New Buy	Y	Header
FHLZL4NFMLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4NFMLTN	Input_TS	10/24/2019	Header
FHLZL4NFMLTN	Output_TS	10/24/2019	Header
FHLZL4NFMLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4NFMLTN	SVC_FATP_yield	Y	Header
FHLZL4NFMLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4NFMLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4NNMLTN	Commodity_Cd 	Watch	Header
FHLZL4NNMLTN	Eng_Project_Cd 	N144B	Header
FHLZL4NNMLTN	Business Category	AC	Header
FHLZL4NNMLTN	New Buy	Y	Header
FHLZL4NNMLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4NNMLTN	Input_TS	10/24/2019	Header
FHLZL4NNMLTN	Output_TS	10/24/2019	Header
FHLZL4NNMLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4NNMLTN	SVC_FATP_yield	Y	Header
FHLZL4NNMLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4NNMLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4NVMLTN	Commodity_Cd 	Watch	Header
FHLZL4NVMLTN	Eng_Project_Cd 	N144B	Header
FHLZL4NVMLTN	Business Category	AC	Header
FHLZL4NVMLTN	New Buy	Y	Header
FHLZL4NVMLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4NVMLTN	Input_TS	10/24/2019	Header
FHLZL4NVMLTN	Output_TS	10/24/2019	Header
FHLZL4NVMLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4NVMLTN	SVC_FATP_yield	Y	Header
FHLZL4NVMLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4NVMLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4P9MLTN	Commodity_Cd 	Watch	Header
FHLZL4P9MLTN	Eng_Project_Cd 	N144B	Header
FHLZL4P9MLTN	Business Category	AC	Header
FHLZL4P9MLTN	New Buy	Y	Header
FHLZL4P9MLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4P9MLTN	Input_TS	10/24/2019	Header
FHLZL4P9MLTN	Output_TS	10/24/2019	Header
FHLZL4P9MLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4P9MLTN	SVC_FATP_yield	Y	Header
FHLZL4P9MLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4P9MLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4PMMLTN	Commodity_Cd 	Watch	Header
FHLZL4PMMLTN	Eng_Project_Cd 	N144B	Header
FHLZL4PMMLTN	Business Category	AC	Header
FHLZL4PMMLTN	New Buy	Y	Header
FHLZL4PMMLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4PMMLTN	Input_TS	10/24/2019	Header
FHLZL4PMMLTN	Output_TS	10/24/2019	Header
FHLZL4PMMLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4PMMLTN	SVC_FATP_yield	Y	Header
FHLZL4PMMLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4PMMLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4PRMLTN	Commodity_Cd 	Watch	Header
FHLZL4PRMLTN	Eng_Project_Cd 	N144B	Header
FHLZL4PRMLTN	Business Category	AC	Header
FHLZL4PRMLTN	New Buy	Y	Header
FHLZL4PRMLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4PRMLTN	Input_TS	10/24/2019	Header
FHLZL4PRMLTN	Output_TS	10/24/2019	Header
FHLZL4PRMLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4PRMLTN	SVC_FATP_yield	Y	Header
FHLZL4PRMLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4PRMLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4PWMLTN	Commodity_Cd 	Watch	Header
FHLZL4PWMLTN	Eng_Project_Cd 	N144B	Header
FHLZL4PWMLTN	Business Category	AC	Header
FHLZL4PWMLTN	New Buy	Y	Header
FHLZL4PWMLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4PWMLTN	Input_TS	10/24/2019	Header
FHLZL4PWMLTN	Output_TS	10/24/2019	Header
FHLZL4PWMLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4PWMLTN	SVC_FATP_yield	Y	Header
FHLZL4PWMLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4PWMLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4QBMLTN	Commodity_Cd 	Watch	Header
FHLZL4QBMLTN	Eng_Project_Cd 	N144B	Header
FHLZL4QBMLTN	Business Category	AC	Header
FHLZL4QBMLTN	New Buy	Y	Header
FHLZL4QBMLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4QBMLTN	Input_TS	10/24/2019	Header
FHLZL4QBMLTN	Output_TS	10/24/2019	Header
FHLZL4QBMLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4QBMLTN	SVC_FATP_yield	Y	Header
FHLZL4QBMLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4QBMLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4RSMLTN	Commodity_Cd 	Watch	Header
FHLZL4RSMLTN	Eng_Project_Cd 	N144B	Header
FHLZL4RSMLTN	Business Category	AC	Header
FHLZL4RSMLTN	New Buy	Y	Header
FHLZL4RSMLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4RSMLTN	Input_TS	10/24/2019	Header
FHLZL4RSMLTN	Output_TS	10/24/2019	Header
FHLZL4RSMLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4RSMLTN	SVC_FATP_yield	Y	Header
FHLZL4RSMLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4RSMLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4RWMLTN	Commodity_Cd 	Watch	Header
FHLZL4RWMLTN	Eng_Project_Cd 	N144B	Header
FHLZL4RWMLTN	Business Category	AC	Header
FHLZL4RWMLTN	New Buy	Y	Header
FHLZL4RWMLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4RWMLTN	Input_TS	10/24/2019	Header
FHLZL4RWMLTN	Output_TS	10/24/2019	Header
FHLZL4RWMLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4RWMLTN	SVC_FATP_yield	Y	Header
FHLZL4RWMLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4RWMLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4RZMLTN	Commodity_Cd 	Watch	Header
FHLZL4RZMLTN	Eng_Project_Cd 	N144B	Header
FHLZL4RZMLTN	Business Category	AC	Header
FHLZL4RZMLTN	New Buy	Y	Header
FHLZL4RZMLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4RZMLTN	Input_TS	10/24/2019	Header
FHLZL4RZMLTN	Output_TS	10/24/2019	Header
FHLZL4RZMLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4RZMLTN	SVC_FATP_yield	Y	Header
FHLZL4RZMLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4RZMLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4TUMLTN	Commodity_Cd 	Watch	Header
FHLZL4TUMLTN	Eng_Project_Cd 	N144B	Header
FHLZL4TUMLTN	Business Category	AC	Header
FHLZL4TUMLTN	New Buy	Y	Header
FHLZL4TUMLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4TUMLTN	Input_TS	10/24/2019	Header
FHLZL4TUMLTN	Output_TS	10/24/2019	Header
FHLZL4TUMLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4TUMLTN	SVC_FATP_yield	Y	Header
FHLZL4TUMLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4TUMLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4U2MLTN	Commodity_Cd 	Watch	Header
FHLZL4U2MLTN	Eng_Project_Cd 	N144B	Header
FHLZL4U2MLTN	Business Category	AC	Header
FHLZL4U2MLTN	New Buy	Y	Header
FHLZL4U2MLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4U2MLTN	Input_TS	10/24/2019	Header
FHLZL4U2MLTN	Output_TS	10/24/2019	Header
FHLZL4U2MLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4U2MLTN	SVC_FATP_yield	Y	Header
FHLZL4U2MLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4U2MLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4U4MLTN	Commodity_Cd 	Watch	Header
FHLZL4U4MLTN	Eng_Project_Cd 	N144B	Header
FHLZL4U4MLTN	Business Category	AC	Header
FHLZL4U4MLTN	New Buy	Y	Header
FHLZL4U4MLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4U4MLTN	Input_TS	10/24/2019	Header
FHLZL4U4MLTN	Output_TS	10/24/2019	Header
FHLZL4U4MLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4U4MLTN	SVC_FATP_yield	Y	Header
FHLZL4U4MLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4U4MLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4UBMLTN	Commodity_Cd 	Watch	Header
FHLZL4UBMLTN	Eng_Project_Cd 	N144B	Header
FHLZL4UBMLTN	Business Category	AC	Header
FHLZL4UBMLTN	New Buy	Y	Header
FHLZL4UBMLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4UBMLTN	Input_TS	10/24/2019	Header
FHLZL4UBMLTN	Output_TS	10/24/2019	Header
FHLZL4UBMLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4UBMLTN	SVC_FATP_yield	Y	Header
FHLZL4UBMLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4UBMLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4UPMLTN	Commodity_Cd 	Watch	Header
FHLZL4UPMLTN	Eng_Project_Cd 	N144B	Header
FHLZL4UPMLTN	Business Category	AC	Header
FHLZL4UPMLTN	New Buy	Y	Header
FHLZL4UPMLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4UPMLTN	Input_TS	10/24/2019	Header
FHLZL4UPMLTN	Output_TS	10/24/2019	Header
FHLZL4UPMLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4UPMLTN	SVC_FATP_yield	Y	Header
FHLZL4UPMLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4UPMLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4URMLTN	Commodity_Cd 	Watch	Header
FHLZL4URMLTN	Eng_Project_Cd 	N144B	Header
FHLZL4URMLTN	Business Category	AC	Header
FHLZL4URMLTN	New Buy	Y	Header
FHLZL4URMLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4URMLTN	Input_TS	10/24/2019	Header
FHLZL4URMLTN	Output_TS	10/24/2019	Header
FHLZL4URMLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4URMLTN	SVC_FATP_yield	Y	Header
FHLZL4URMLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4URMLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4V5MLTN	Commodity_Cd 	Watch	Header
FHLZL4V5MLTN	Eng_Project_Cd 	N144B	Header
FHLZL4V5MLTN	Business Category	AC	Header
FHLZL4V5MLTN	New Buy	Y	Header
FHLZL4V5MLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4V5MLTN	Input_TS	10/24/2019	Header
FHLZL4V5MLTN	Output_TS	10/24/2019	Header
FHLZL4V5MLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4V5MLTN	SVC_FATP_yield	Y	Header
FHLZL4V5MLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4V5MLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4VKMLTN	Commodity_Cd 	Watch	Header
FHLZL4VKMLTN	Eng_Project_Cd 	N144B	Header
FHLZL4VKMLTN	Business Category	AC	Header
FHLZL4VKMLTN	New Buy	Y	Header
FHLZL4VKMLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4VKMLTN	Input_TS	10/24/2019	Header
FHLZL4VKMLTN	Output_TS	10/24/2019	Header
FHLZL4VKMLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4VKMLTN	SVC_FATP_yield	Y	Header
FHLZL4VKMLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4VKMLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4VTMLTN	Commodity_Cd 	Watch	Header
FHLZL4VTMLTN	Eng_Project_Cd 	N144B	Header
FHLZL4VTMLTN	Business Category	AC	Header
FHLZL4VTMLTN	New Buy	Y	Header
FHLZL4VTMLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4VTMLTN	Input_TS	10/24/2019	Header
FHLZL4VTMLTN	Output_TS	10/24/2019	Header
FHLZL4VTMLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4VTMLTN	SVC_FATP_yield	Y	Header
FHLZL4VTMLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4VTMLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4W8MLTN	Commodity_Cd 	Watch	Header
FHLZL4W8MLTN	Eng_Project_Cd 	N144B	Header
FHLZL4W8MLTN	Business Category	AC	Header
FHLZL4W8MLTN	New Buy	Y	Header
FHLZL4W8MLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4W8MLTN	Input_TS	10/24/2019	Header
FHLZL4W8MLTN	Output_TS	10/24/2019	Header
FHLZL4W8MLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4W8MLTN	SVC_FATP_yield	Y	Header
FHLZL4W8MLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4W8MLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4WQMLTN	Commodity_Cd 	Watch	Header
FHLZL4WQMLTN	Eng_Project_Cd 	N144B	Header
FHLZL4WQMLTN	Business Category	AC	Header
FHLZL4WQMLTN	New Buy	Y	Header
FHLZL4WQMLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4WQMLTN	Input_TS	10/24/2019	Header
FHLZL4WQMLTN	Output_TS	10/24/2019	Header
FHLZL4WQMLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4WQMLTN	SVC_FATP_yield	Y	Header
FHLZL4WQMLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4WQMLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4X5MLTN	Commodity_Cd 	Watch	Header
FHLZL4X5MLTN	Eng_Project_Cd 	N144B	Header
FHLZL4X5MLTN	Business Category	AC	Header
FHLZL4X5MLTN	New Buy	Y	Header
FHLZL4X5MLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4X5MLTN	Input_TS	10/24/2019	Header
FHLZL4X5MLTN	Output_TS	10/24/2019	Header
FHLZL4X5MLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4X5MLTN	SVC_FATP_yield	Y	Header
FHLZL4X5MLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4X5MLTN	ALL TEST PASSED	Y	T0C0R0
FHLZL4X9MLTN	Commodity_Cd 	Watch	Header
FHLZL4X9MLTN	Eng_Project_Cd 	N144B	Header
FHLZL4X9MLTN	Business Category	AC	Header
FHLZL4X9MLTN	New Buy	Y	Header
FHLZL4X9MLTN	L2_Vendor_Cd 	FQW	Header
FHLZL4X9MLTN	Input_TS	10/24/2019	Header
FHLZL4X9MLTN	Output_TS	10/24/2019	Header
FHLZL4X9MLTN	In_Apple_Part_Id 	A2093	Header
FHLZL4X9MLTN	SVC_FATP_yield	Y	Header
FHLZL4X9MLTN	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL4X9MLTN	ALL TEST PASSED	Y	T0C0R0
FH7ZL215MLTT	Commodity_Cd 	Watch	Header
FH7ZL215MLTT	Eng_Project_Cd 	N144B	Header
FH7ZL215MLTT	Business Category	AC	Header
FH7ZL215MLTT	New Buy	Y	Header
FH7ZL215MLTT	L2_Vendor_Cd 	FQW	Header
FH7ZL215MLTT	Input_TS	10/24/2019	Header
FH7ZL215MLTT	Output_TS	10/24/2019	Header
FH7ZL215MLTT	In_Apple_Part_Id 	A2093	Header
FH7ZL215MLTT	SVC_FATP_yield	Y	Header
FH7ZL215MLTT	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZL215MLTT	ALL TEST PASSED	Y	T0C0R0
FH7ZL38XMLTT	Commodity_Cd 	Watch	Header
FH7ZL38XMLTT	Eng_Project_Cd 	N144B	Header
FH7ZL38XMLTT	Business Category	AC	Header
FH7ZL38XMLTT	New Buy	Y	Header
FH7ZL38XMLTT	L2_Vendor_Cd 	FQW	Header
FH7ZL38XMLTT	Input_TS	10/24/2019	Header
FH7ZL38XMLTT	Output_TS	10/24/2019	Header
FH7ZL38XMLTT	In_Apple_Part_Id 	A2093	Header
FH7ZL38XMLTT	SVC_FATP_yield	Y	Header
FH7ZL38XMLTT	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZL38XMLTT	ALL TEST PASSED	Y	T0C0R0
FH7ZL39BMLTT	Commodity_Cd 	Watch	Header
FH7ZL39BMLTT	Eng_Project_Cd 	N144B	Header
FH7ZL39BMLTT	Business Category	AC	Header
FH7ZL39BMLTT	New Buy	Y	Header
FH7ZL39BMLTT	L2_Vendor_Cd 	FQW	Header
FH7ZL39BMLTT	Input_TS	10/24/2019	Header
FH7ZL39BMLTT	Output_TS	10/24/2019	Header
FH7ZL39BMLTT	In_Apple_Part_Id 	A2093	Header
FH7ZL39BMLTT	SVC_FATP_yield	Y	Header
FH7ZL39BMLTT	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZL39BMLTT	ALL TEST PASSED	Y	T0C0R0
FH7ZL4FBMLTT	Commodity_Cd 	Watch	Header
FH7ZL4FBMLTT	Eng_Project_Cd 	N144B	Header
FH7ZL4FBMLTT	Business Category	AC	Header
FH7ZL4FBMLTT	New Buy	Y	Header
FH7ZL4FBMLTT	L2_Vendor_Cd 	FQW	Header
FH7ZL4FBMLTT	Input_TS	10/24/2019	Header
FH7ZL4FBMLTT	Output_TS	10/24/2019	Header
FH7ZL4FBMLTT	In_Apple_Part_Id 	A2093	Header
FH7ZL4FBMLTT	SVC_FATP_yield	Y	Header
FH7ZL4FBMLTT	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZL4FBMLTT	ALL TEST PASSED	Y	T0C0R0
FH7ZL4M0MLTT	Commodity_Cd 	Watch	Header
FH7ZL4M0MLTT	Eng_Project_Cd 	N144B	Header
FH7ZL4M0MLTT	Business Category	AC	Header
FH7ZL4M0MLTT	New Buy	Y	Header
FH7ZL4M0MLTT	L2_Vendor_Cd 	FQW	Header
FH7ZL4M0MLTT	Input_TS	10/24/2019	Header
FH7ZL4M0MLTT	Output_TS	10/24/2019	Header
FH7ZL4M0MLTT	In_Apple_Part_Id 	A2093	Header
FH7ZL4M0MLTT	SVC_FATP_yield	Y	Header
FH7ZL4M0MLTT	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZL4M0MLTT	ALL TEST PASSED	Y	T0C0R0
FH7ZL03CMLTQ	Commodity_Cd 	Watch	Header
FH7ZL03CMLTQ	Eng_Project_Cd 	N144B	Header
FH7ZL03CMLTQ	Business Category	AC	Header
FH7ZL03CMLTQ	New Buy	Y	Header
FH7ZL03CMLTQ	L2_Vendor_Cd 	FQW	Header
FH7ZL03CMLTQ	Input_TS	10/23/2019	Header
FH7ZL03CMLTQ	Output_TS	10/25/2019	Header
FH7ZL03CMLTQ	In_Apple_Part_Id 	A2093	Header
FH7ZL03CMLTQ	SVC_FATP_yield	Y	Header
FH7ZL03CMLTQ	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZL03CMLTQ	ALL TEST PASSED	Y	T0C0R0
FH7ZL3ZXMLTQ	Commodity_Cd 	Watch	Header
FH7ZL3ZXMLTQ	Eng_Project_Cd 	N144B	Header
FH7ZL3ZXMLTQ	Business Category	AC	Header
FH7ZL3ZXMLTQ	New Buy	Y	Header
FH7ZL3ZXMLTQ	L2_Vendor_Cd 	FQW	Header
FH7ZL3ZXMLTQ	Input_TS	10/24/2019	Header
FH7ZL3ZXMLTQ	Output_TS	10/25/2019	Header
FH7ZL3ZXMLTQ	In_Apple_Part_Id 	A2093	Header
FH7ZL3ZXMLTQ	SVC_FATP_yield	Y	Header
FH7ZL3ZXMLTQ	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZL3ZXMLTQ	ALL TEST PASSED	Y	T0C0R0
FH7ZL46NMLTQ	Commodity_Cd 	Watch	Header
FH7ZL46NMLTQ	Eng_Project_Cd 	N144B	Header
FH7ZL46NMLTQ	Business Category	AC	Header
FH7ZL46NMLTQ	New Buy	Y	Header
FH7ZL46NMLTQ	L2_Vendor_Cd 	FQW	Header
FH7ZL46NMLTQ	Input_TS	10/24/2019	Header
FH7ZL46NMLTQ	Output_TS	10/25/2019	Header
FH7ZL46NMLTQ	In_Apple_Part_Id 	A2093	Header
FH7ZL46NMLTQ	SVC_FATP_yield	Y	Header
FH7ZL46NMLTQ	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZL46NMLTQ	ALL TEST PASSED	Y	T0C0R0
FH7ZL5NXMLTQ	Commodity_Cd 	Watch	Header
FH7ZL5NXMLTQ	Eng_Project_Cd 	N144B	Header
FH7ZL5NXMLTQ	Business Category	AC	Header
FH7ZL5NXMLTQ	New Buy	Y	Header
FH7ZL5NXMLTQ	L2_Vendor_Cd 	FQW	Header
FH7ZL5NXMLTQ	Input_TS	10/24/2019	Header
FH7ZL5NXMLTQ	Output_TS	10/25/2019	Header
FH7ZL5NXMLTQ	In_Apple_Part_Id 	A2093	Header
FH7ZL5NXMLTQ	SVC_FATP_yield	Y	Header
FH7ZL5NXMLTQ	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZL5NXMLTQ	ALL TEST PASSED	Y	T0C0R0
FH7ZL5QEMLTQ	Commodity_Cd 	Watch	Header
FH7ZL5QEMLTQ	Eng_Project_Cd 	N144B	Header
FH7ZL5QEMLTQ	Business Category	AC	Header
FH7ZL5QEMLTQ	New Buy	Y	Header
FH7ZL5QEMLTQ	L2_Vendor_Cd 	FQW	Header
FH7ZL5QEMLTQ	Input_TS	10/24/2019	Header
FH7ZL5QEMLTQ	Output_TS	10/25/2019	Header
FH7ZL5QEMLTQ	In_Apple_Part_Id 	A2093	Header
FH7ZL5QEMLTQ	SVC_FATP_yield	Y	Header
FH7ZL5QEMLTQ	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZL5QEMLTQ	ALL TEST PASSED	Y	T0C0R0
FH7ZL00UMLTQ	Commodity_Cd 	Watch	Header
FH7ZL00UMLTQ	Eng_Project_Cd 	N144B	Header
FH7ZL00UMLTQ	Business Category	AC	Header
FH7ZL00UMLTQ	New Buy	Y	Header
FH7ZL00UMLTQ	L2_Vendor_Cd 	FQW	Header
FH7ZL00UMLTQ	Input_TS	10/23/2019	Header
FH7ZL00UMLTQ	Output_TS	10/25/2019	Header
FH7ZL00UMLTQ	In_Apple_Part_Id 	A2093	Header
FH7ZL00UMLTQ	SVC_FATP_yield	Y	Header
FH7ZL00UMLTQ	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZL00UMLTQ	ALL TEST PASSED	Y	T0C0R0
FH7ZL03EMLTQ	Commodity_Cd 	Watch	Header
FH7ZL03EMLTQ	Eng_Project_Cd 	N144B	Header
FH7ZL03EMLTQ	Business Category	AC	Header
FH7ZL03EMLTQ	New Buy	Y	Header
FH7ZL03EMLTQ	L2_Vendor_Cd 	FQW	Header
FH7ZL03EMLTQ	Input_TS	10/23/2019	Header
FH7ZL03EMLTQ	Output_TS	10/25/2019	Header
FH7ZL03EMLTQ	In_Apple_Part_Id 	A2093	Header
FH7ZL03EMLTQ	SVC_FATP_yield	Y	Header
FH7ZL03EMLTQ	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZL03EMLTQ	ALL TEST PASSED	Y	T0C0R0
FH7ZL0LWMLTQ	Commodity_Cd 	Watch	Header
FH7ZL0LWMLTQ	Eng_Project_Cd 	N144B	Header
FH7ZL0LWMLTQ	Business Category	AC	Header
FH7ZL0LWMLTQ	New Buy	Y	Header
FH7ZL0LWMLTQ	L2_Vendor_Cd 	FQW	Header
FH7ZL0LWMLTQ	Input_TS	10/23/2019	Header
FH7ZL0LWMLTQ	Output_TS	10/25/2019	Header
FH7ZL0LWMLTQ	In_Apple_Part_Id 	A2093	Header
FH7ZL0LWMLTQ	SVC_FATP_yield	Y	Header
FH7ZL0LWMLTQ	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZL0LWMLTQ	ALL TEST PASSED	Y	T0C0R0
FH7ZL0PBMLTQ	Commodity_Cd 	Watch	Header
FH7ZL0PBMLTQ	Eng_Project_Cd 	N144B	Header
FH7ZL0PBMLTQ	Business Category	AC	Header
FH7ZL0PBMLTQ	New Buy	Y	Header
FH7ZL0PBMLTQ	L2_Vendor_Cd 	FQW	Header
FH7ZL0PBMLTQ	Input_TS	10/23/2019	Header
FH7ZL0PBMLTQ	Output_TS	10/25/2019	Header
FH7ZL0PBMLTQ	In_Apple_Part_Id 	A2093	Header
FH7ZL0PBMLTQ	SVC_FATP_yield	Y	Header
FH7ZL0PBMLTQ	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZL0PBMLTQ	ALL TEST PASSED	Y	T0C0R0
FH7ZL0VAMLTQ	Commodity_Cd 	Watch	Header
FH7ZL0VAMLTQ	Eng_Project_Cd 	N144B	Header
FH7ZL0VAMLTQ	Business Category	AC	Header
FH7ZL0VAMLTQ	New Buy	Y	Header
FH7ZL0VAMLTQ	L2_Vendor_Cd 	FQW	Header
FH7ZL0VAMLTQ	Input_TS	10/23/2019	Header
FH7ZL0VAMLTQ	Output_TS	10/25/2019	Header
FH7ZL0VAMLTQ	In_Apple_Part_Id 	A2093	Header
FH7ZL0VAMLTQ	SVC_FATP_yield	Y	Header
FH7ZL0VAMLTQ	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZL0VAMLTQ	ALL TEST PASSED	Y	T0C0R0
FH7ZL151MLTQ	Commodity_Cd 	Watch	Header
FH7ZL151MLTQ	Eng_Project_Cd 	N144B	Header
FH7ZL151MLTQ	Business Category	AC	Header
FH7ZL151MLTQ	New Buy	Y	Header
FH7ZL151MLTQ	L2_Vendor_Cd 	FQW	Header
FH7ZL151MLTQ	Input_TS	10/23/2019	Header
FH7ZL151MLTQ	Output_TS	10/25/2019	Header
FH7ZL151MLTQ	In_Apple_Part_Id 	A2093	Header
